,model,ds,fold_id,train_size,test_size,time,param_random_state,metric_accuracy_train,metric_accuracy_test,metric_f1_train,metric_f1_test,metric_roc_train,metric_roc_test,param_n_estimators,param_max_depth,param_algo,param_algo_params,param_gen_algo
366,DecisionLatticeClassifier,mammograph,1,769,192,21.462673000000002,42,0.5383615084525357,0.53125,0.0,0.0,0.5,0.5,,,Sofia,"{'L_max': 10, 'random_state': 42}",approximate
367,DecisionLatticeClassifier,mammograph,1,769,192,21.721142,42,0.5383615084525357,0.53125,0.0,0.0,0.5,0.5,,,Sofia,"{'L_max': 10, 'random_state': 42}",exact
368,DecisionTreeClassifier,mammograph,2,769,192,0.004065999999999999,42,0.9492847854356308,0.796875,0.9433962264150944,0.7845303867403314,0.9472592380640942,0.7958618442489409,,,,,
369,RandomForestClassifier,mammograph,2,769,192,0.012498,42,0.9024707412223668,0.8229166666666666,0.8948106591865357,0.8229166666666666,0.9027652877697842,0.823721081785598,5.0,10.0,,,
370,RandomForestClassifier,mammograph,2,769,192,0.19966,42,0.9492847854356308,0.8333333333333334,0.9453015427769986,0.8279569892473119,0.9499162034009158,0.8331704138155752,,,,,
371,GradientBoostingClassifier,mammograph,2,769,192,0.079707,42,0.871261378413524,0.875,0.8607594936708861,0.8736842105263158,0.8711099302376281,0.8755294884327142,,,,,
372,LGBMClassifier,mammograph,2,769,192,0.5578380000000001,42,0.9206762028608584,0.8489583333333334,0.9144460028050492,0.8465608465608465,0.9211017549596686,0.8492994460736396,,,,,
373,CatBoostClassifier,mammograph,2,769,192,6.180721,42,0.906371911573472,0.8697916666666666,0.8980169971671389,0.8677248677248677,0.9059195825158054,0.8701531443466928,,,,,
374,DecisionLatticeClassifier,mammograph,2,769,192,2.152382,42,0.9271781534460338,0.859375,0.9204545454545456,0.8556149732620322,0.926654131240462,0.8594004561746498,,,RandomForest,"{'rf_params': {'n_estimators': 5, 'max_depth': 10}, 'random_state': 42}",
375,DecisionLatticeClassifier,mammograph,2,769,192,2.271914,42,0.6540962288686606,0.671875,0.4088888888888889,0.5039370078740157,0.6234875735775016,0.6619420006516782,,,RandomForest,"{'rf_params': {'n_estimators': 5, 'max_depth': 10}, 'random_state': 42}",approximate
376,DecisionLatticeClassifier,mammograph,2,769,192,25.206429,42,0.9271781534460338,0.8177083333333334,0.9204545454545456,0.8148148148148148,0.926654131240462,0.8180188986640601,,,RandomForest,"{'rf_params': {'n_estimators': 5, 'max_depth': 10}, 'random_state': 42}",exact
377,DecisionLatticeClassifier,mammograph,2,769,192,4.811351,42,0.9427828348504552,0.8489583333333334,0.9369627507163324,0.8397790055248618,0.9417068617833004,0.8479960899315738,,,RandomForest,"{'rf_params': {'n_estimators': 10, 'max_depth': 10}, 'random_state': 42}",
378,DecisionLatticeClassifier,mammograph,2,769,192,5.0339160000000005,42,0.5786736020806242,0.5885416666666666,0.1606217616580311,0.2616822429906542,0.5404369686069327,0.5752688172043011,,,RandomForest,"{'rf_params': {'n_estimators': 10, 'max_depth': 10}, 'random_state': 42}",approximate
379,DecisionLatticeClassifier,mammograph,2,769,192,21.32515,42,0.5422626788036411,0.515625,0.0,0.0,0.5,0.5,,,Sofia,"{'L_max': 10, 'random_state': 42}",
380,DecisionLatticeClassifier,mammograph,2,769,192,21.329386,42,0.5422626788036411,0.515625,0.0,0.0,0.5,0.5,,,Sofia,"{'L_max': 10, 'random_state': 42}",approximate
381,DecisionLatticeClassifier,mammograph,2,769,192,21.581678,42,0.5422626788036411,0.515625,0.0,0.0,0.5,0.5,,,Sofia,"{'L_max': 10, 'random_state': 42}",exact
382,DecisionTreeClassifier,mammograph,3,769,192,0.0039689999999999994,42,0.9570871261378412,0.734375,0.9518248175182482,0.698224852071006,0.9543240117030688,0.7297385620915032,,,,,
383,RandomForestClassifier,mammograph,3,769,192,0.012398000000000001,42,0.9258777633289988,0.765625,0.9202797202797204,0.7513812154696132,0.9259406681635708,0.7650326797385619,5.0,10.0,,,
384,RandomForestClassifier,mammograph,3,769,192,0.19175999999999999,42,0.9570871261378412,0.78125,0.9535864978902951,0.7666666666666667,0.9569333877662108,0.7803921568627452,,,,,
385,GradientBoostingClassifier,mammograph,3,769,192,0.078345,42,0.8881664499349805,0.796875,0.8792134831460673,0.7845303867403316,0.8877049738041778,0.7964052287581699,,,,,
386,LGBMClassifier,mammograph,3,769,192,0.49683299999999997,42,0.929778933680104,0.796875,0.9241573033707864,0.7868852459016393,0.9295638565693679,0.7970588235294119,,,,,
387,CatBoostClassifier,mammograph,3,769,192,6.150884,42,0.9258777633289988,0.7760416666666666,0.9200561009817672,0.7650273224043715,0.9257399469279446,0.7761437908496732,,,,,
388,DecisionLatticeClassifier,mammograph,3,769,192,1.923511,42,0.9349804941482444,0.7708333333333334,0.9271137026239068,0.7499999999999999,0.9321868408518746,0.7686274509803922,,,RandomForest,"{'rf_params': {'n_estimators': 5, 'max_depth': 10}, 'random_state': 42}",
389,DecisionLatticeClassifier,mammograph,3,769,192,2.039945,42,0.5695708712613784,0.5572916666666666,0.14025974025974025,0.10526315789473684,0.5344049806082873,0.5277777777777778,,,RandomForest,"{'rf_params': {'n_estimators': 5, 'max_depth': 10}, 'random_state': 42}",approximate
390,DecisionLatticeClassifier,mammograph,3,769,192,36.246188000000004,42,0.9349804941482444,0.7760416666666666,0.9271137026239068,0.7597765363128491,0.9321868408518746,0.7748366013071896,,,RandomForest,"{'rf_params': {'n_estimators': 5, 'max_depth': 10}, 'random_state': 42}",exact
391,DecisionLatticeClassifier,mammograph,3,769,192,5.094612000000001,42,0.9466840052015604,0.7604166666666666,0.9404934687953556,0.7415730337078651,0.944260733483024,0.7588235294117647,,,RandomForest,"{'rf_params': {'n_estimators': 10, 'max_depth': 10}, 'random_state': 42}",
392,DecisionLatticeClassifier,mammograph,3,769,192,5.319689,42,0.8010403120936281,0.734375,0.7804878048780488,0.7118644067796609,0.7985575287473634,0.7323529411764705,,,RandomForest,"{'rf_params': {'n_estimators': 10, 'max_depth': 10}, 'random_state': 42}",approximate
393,DecisionLatticeClassifier,mammograph,3,769,192,20.486736999999998,42,0.5383615084525357,0.53125,0.0,0.0,0.5,0.5,,,Sofia,"{'L_max': 10, 'random_state': 42}",
394,DecisionLatticeClassifier,mammograph,3,769,192,20.490498,42,0.5383615084525357,0.53125,0.0,0.0,0.5,0.5,,,Sofia,"{'L_max': 10, 'random_state': 42}",approximate
395,DecisionLatticeClassifier,mammograph,3,769,192,20.721950000000003,42,0.5383615084525357,0.53125,0.0,0.0,0.5,0.5,,,Sofia,"{'L_max': 10, 'random_state': 42}",exact
396,DecisionTreeClassifier,mammograph,4,769,192,0.003706,42,0.9479843953185956,0.7239583333333334,0.9421965317919074,0.6708074534161491,0.9461313739376772,0.7184782608695652,,,,,
397,RandomForestClassifier,mammograph,4,769,192,0.012056,42,0.9128738621586476,0.7864583333333334,0.9055007052186176,0.7453416149068323,0.9126069132708652,0.7810869565217392,5.0,10.0,,,
398,RandomForestClassifier,mammograph,4,769,192,0.193572,42,0.9479843953185956,0.75,0.943661971830986,0.7176470588235294,0.9480619415994771,0.7465217391304347,,,,,
399,GradientBoostingClassifier,mammograph,4,769,192,0.07774199999999999,42,0.8881664499349805,0.796875,0.8781869688385268,0.7483870967741935,0.8874107921115711,0.7902173913043479,,,,,
400,LGBMClassifier,mammograph,4,769,192,0.651737,42,0.9141742522756828,0.7708333333333334,0.9073033707865168,0.7142857142857144,0.9142378513837436,0.7639130434782608,,,,,
401,CatBoostClassifier,mammograph,4,769,192,6.35433,42,0.9128738621586476,0.7864583333333334,0.9049645390070922,0.735483870967742,0.9121778982349094,0.7797826086956521,,,,,
402,DecisionLatticeClassifier,mammograph,4,769,192,1.866915,42,0.9258777633289988,0.78125,0.9167883211678832,0.7272727272727272,0.9231245914142516,0.7743478260869565,,,RandomForest,"{'rf_params': {'n_estimators': 5, 'max_depth': 10}, 'random_state': 42}",
403,DecisionLatticeClassifier,mammograph,4,769,192,1.982259,42,0.6775032509752926,0.6302083333333334,0.4854771784232366,0.3826086956521739,0.6512993026803225,0.6145652173913043,,,RandomForest,"{'rf_params': {'n_estimators': 5, 'max_depth': 10}, 'random_state': 42}",approximate
404,DecisionLatticeClassifier,mammograph,4,769,192,23.720256,42,0.9258777633289988,0.7916666666666666,0.9167883211678832,0.7435897435897436,0.9231245914142516,0.7852173913043479,,,RandomForest,"{'rf_params': {'n_estimators': 5, 'max_depth': 10}, 'random_state': 42}",exact
405,DecisionLatticeClassifier,mammograph,4,769,192,5.159579,42,0.94148244473342,0.7916666666666666,0.934687953555878,0.7368421052631579,0.9392637284811506,0.7843478260869565,,,RandomForest,"{'rf_params': {'n_estimators': 10, 'max_depth': 10}, 'random_state': 42}",
406,DecisionLatticeClassifier,mammograph,4,769,192,5.384515,42,0.5786736020806242,0.5572916666666666,0.16062176165803108,0.1414141414141414,0.5415055022880803,0.5380434782608696,,,RandomForest,"{'rf_params': {'n_estimators': 10, 'max_depth': 10}, 'random_state': 42}",approximate
407,DecisionLatticeClassifier,mammograph,4,769,192,21.002933,42,0.540962288686606,0.5208333333333334,0.0,0.0,0.5,0.5,,,Sofia,"{'L_max': 10, 'random_state': 42}",
408,DecisionLatticeClassifier,mammograph,4,769,192,21.007223,42,0.540962288686606,0.5208333333333334,0.0,0.0,0.5,0.5,,,Sofia,"{'L_max': 10, 'random_state': 42}",approximate
409,DecisionLatticeClassifier,mammograph,4,769,192,21.264356,42,0.540962288686606,0.5208333333333334,0.0,0.0,0.5,0.5,,,Sofia,"{'L_max': 10, 'random_state': 42}",exact
410,DecisionTreeClassifier,seismic,0,2067,517,0.011378000000000001,42,1.0,0.6827852998065764,1.0,0.3387096774193548,1.0,0.6135688253434258,,,,,
411,RandomForestClassifier,seismic,0,2067,517,0.016804,42,0.9685534591194968,0.8181818181818182,0.4247787610619469,0.25396825396825395,0.6361109835086589,0.5653770675637789,5.0,10.0,,,
412,RandomForestClassifier,seismic,0,2067,517,0.284563,42,0.9995162070633768,0.8336557059961315,0.9942857142857142,0.14,0.994318181818182,0.5300392486683488,,,,,
413,GradientBoostingClassifier,seismic,0,2067,517,0.268494,42,0.9724238026124818,0.8123791102514507,0.5210084033613446,0.21138211382113825,0.6761363636363636,0.5470843846369497,,,,,
414,LGBMClassifier,seismic,0,2067,517,0.870239,42,1.0,0.8336557059961315,1.0,0.12244897959183673,1.0,0.5250911129800954,,,,,
415,CatBoostClassifier,seismic,0,2067,517,64.987121,42,0.9762941461054668,0.8413926499032882,0.6141732283464567,0.10869565217391304,0.7215909090909091,0.5247406784412671,,,,,
416,DecisionLatticeClassifier,seismic,0,2067,517,3.654038,42,0.9782293178519592,0.8413926499032882,0.6564885496183206,0.0,0.7443181818181819,0.5,,,RandomForest,"{'rf_params': {'n_estimators': 5, 'max_depth': 10}, 'random_state': 42}",
417,DecisionLatticeClassifier,seismic,0,2067,517,15.761875,42,0.957426221577165,0.8413926499032882,0.0,0.0,0.5,0.5,,,RandomForest,"{'rf_params': {'n_estimators': 5, 'max_depth': 10}, 'random_state': 42}",approximate
418,DecisionLatticeClassifier,seismic,0,2067,517,401.098886,42,0.9782293178519592,0.8065764023210832,0.6564885496183206,0.05660377358490565,0.7443181818181819,0.4941547518923465,,,RandomForest,"{'rf_params': {'n_estimators': 5, 'max_depth': 10}, 'random_state': 42}",exact
419,DecisionLatticeClassifier,seismic,0,2067,517,10.219685,42,0.988872762457668,0.8413926499032882,0.8496732026143791,0.0,0.8693181818181819,0.5,,,RandomForest,"{'rf_params': {'n_estimators': 10, 'max_depth': 10}, 'random_state': 42}",
420,DecisionLatticeClassifier,seismic,0,2067,517,11.05843,42,0.957426221577165,0.8413926499032882,0.0,0.0,0.5,0.5,,,RandomForest,"{'rf_params': {'n_estimators': 10, 'max_depth': 10}, 'random_state': 42}",approximate
421,DecisionLatticeClassifier,seismic,0,2067,517,373.504056,42,0.957426221577165,0.8413926499032882,0.0,0.0,0.5,0.5,,,Sofia,"{'L_max': 10, 'random_state': 42}",
422,DecisionLatticeClassifier,seismic,0,2067,517,373.515218,42,0.957426221577165,0.8413926499032882,0.0,0.0,0.5,0.5,,,Sofia,"{'L_max': 10, 'random_state': 42}",approximate
423,DecisionLatticeClassifier,seismic,0,2067,517,373.900409,42,0.957426221577165,0.8413926499032882,0.0,0.0,0.5,0.5,,,Sofia,"{'L_max': 10, 'random_state': 42}",exact
424,DecisionTreeClassifier,seismic,1,2067,517,0.011198999999999999,42,1.0,0.8201160541586073,1.0,0.16216216216216214,1.0,0.5563929313929313,,,,,
425,RandomForestClassifier,seismic,1,2067,517,0.016768,42,0.9685534591194968,0.8955512572533849,0.6829268292682926,0.15625000000000006,0.7609353645636278,0.5455359205359205,5.0,10.0,,,
426,RandomForestClassifier,seismic,1,2067,517,0.301363,42,0.9995162070633768,0.9110251450676984,0.99625468164794,0.0,0.9962686567164178,0.4896049896049896,,,,,
427,GradientBoostingClassifier,seismic,1,2067,517,0.271838,42,0.9641993226898888,0.8897485493230174,0.6185567010309279,0.06557377049180327,0.7238805970149254,0.5038692538692539,,,,,
428,LGBMClassifier,seismic,1,2067,517,0.790243,42,1.0,0.8994197292069632,1.0,0.07142857142857142,1.0,0.509066759066759,,,,,
429,CatBoostClassifier,seismic,1,2067,517,54.652012,42,0.9709724238026124,0.9110251450676984,0.7115384615384616,0.0,0.7761194029850746,0.4896049896049896,,,,,
430,DecisionLatticeClassifier,seismic,1,2067,517,4.21655,42,0.9796806966618288,0.9264990328820116,0.8141592920353982,0.0,0.8432835820895522,0.4979209979209979,,,RandomForest,"{'rf_params': {'n_estimators': 5, 'max_depth': 10}, 'random_state': 42}",
431,DecisionLatticeClassifier,seismic,1,2067,517,4.649571,42,0.9351717464925012,0.93036750483559,0.0,0.0,0.5,0.5,,,RandomForest,"{'rf_params': {'n_estimators': 5, 'max_depth': 10}, 'random_state': 42}",approximate
432,DecisionLatticeClassifier,seismic,1,2067,517,632.136167,42,0.9796806966618288,0.9052224371373307,0.8141592920353982,0.1090909090909091,0.8432835820895522,0.52503465003465,,,RandomForest,"{'rf_params': {'n_estimators': 5, 'max_depth': 10}, 'random_state': 42}",exact
433,DecisionLatticeClassifier,seismic,1,2067,517,11.108979,42,0.9869375907111756,0.9284332688588008,0.8879668049792531,0.0,0.8992537313432836,0.49896049896049893,,,RandomForest,"{'rf_params': {'n_estimators': 10, 'max_depth': 10}, 'random_state': 42}",
434,DecisionLatticeClassifier,seismic,1,2067,517,12.077449,42,0.9351717464925012,0.93036750483559,0.0,0.0,0.5,0.5,,,RandomForest,"{'rf_params': {'n_estimators': 10, 'max_depth': 10}, 'random_state': 42}",approximate
435,DecisionLatticeClassifier,seismic,1,2067,517,390.596802,42,0.9351717464925012,0.93036750483559,0.0,0.0,0.5,0.5,,,Sofia,"{'L_max': 10, 'random_state': 42}",
436,DecisionLatticeClassifier,seismic,1,2067,517,390.609263,42,0.9351717464925012,0.93036750483559,0.0,0.0,0.5,0.5,,,Sofia,"{'L_max': 10, 'random_state': 42}",approximate
437,DecisionLatticeClassifier,seismic,1,2067,517,391.313489,42,0.9351717464925012,0.93036750483559,0.0,0.0,0.5,0.5,,,Sofia,"{'L_max': 10, 'random_state': 42}",exact
438,DecisionTreeClassifier,seismic,2,2067,517,0.01192,42,1.0,0.9381044487427466,1.0,0.1111111111111111,1.0,0.5763313609467455,,,,,
439,RandomForestClassifier,seismic,2,2067,517,0.017217,42,0.9622641509433962,0.9806576402321084,0.6880000000000001,0.0,0.7677012323020451,0.5,5.0,10.0,,,
440,RandomForestClassifier,seismic,2,2067,517,0.301707,42,0.9995162070633768,0.9806576402321084,0.9968652037617556,0.0,0.996875,0.5,,,,,
441,GradientBoostingClassifier,seismic,2,2067,517,0.284211,42,0.9525882922109338,0.9767891682785301,0.5625,0.0,0.6966128080755113,0.4980276134122288,,,,,
442,LGBMClassifier,seismic,2,2067,517,0.8458040000000001,42,0.9995162070633768,0.9787234042553192,0.9968652037617556,0.0,0.996875,0.4990138067061144,,,,,
443,CatBoostClassifier,seismic,2,2067,517,62.730157999999996,42,0.9617803580067732,0.9806576402321084,0.6721991701244813,0.0,0.753125,0.5,,,,,
444,DecisionLatticeClassifier,seismic,2,2067,517,5.1179190000000006,42,0.972907595549105,0.9806576402321084,0.787878787878788,0.0,0.825,0.5,,,RandomForest,"{'rf_params': {'n_estimators': 5, 'max_depth': 10}, 'random_state': 42}",
445,DecisionLatticeClassifier,seismic,2,2067,517,5.699031,42,0.9225931301403001,0.9806576402321084,0.0,0.0,0.5,0.5,,,RandomForest,"{'rf_params': {'n_estimators': 5, 'max_depth': 10}, 'random_state': 42}",approximate
446,DecisionLatticeClassifier,seismic,2,2067,517,539.77273,42,0.972907595549105,0.9748549323017408,0.787878787878788,0.0,0.825,0.4970414201183432,,,RandomForest,"{'rf_params': {'n_estimators': 5, 'max_depth': 10}, 'random_state': 42}",exact
447,DecisionLatticeClassifier,seismic,2,2067,517,14.547969,42,0.9796806966618288,0.9806576402321084,0.8489208633093526,0.0,0.86875,0.5,,,RandomForest,"{'rf_params': {'n_estimators': 10, 'max_depth': 10}, 'random_state': 42}",
448,DecisionLatticeClassifier,seismic,2,2067,517,27.150675,42,0.9225931301403001,0.9806576402321084,0.0,0.0,0.5,0.5,,,RandomForest,"{'rf_params': {'n_estimators': 10, 'max_depth': 10}, 'random_state': 42}",approximate
449,DecisionLatticeClassifier,seismic,2,2067,517,326.589429,42,0.9225931301403001,0.9806576402321084,0.0,0.0,0.5,0.5,,,Sofia,"{'L_max': 10, 'random_state': 42}",
450,DecisionLatticeClassifier,seismic,2,2067,517,326.59321600000004,42,0.9225931301403001,0.9806576402321084,0.0,0.0,0.5,0.5,,,Sofia,"{'L_max': 10, 'random_state': 42}",approximate
451,DecisionLatticeClassifier,seismic,2,2067,517,333.601998,42,0.9225931301403001,0.9806576402321084,0.0,0.0,0.5,0.5,,,Sofia,"{'L_max': 10, 'random_state': 42}",exact
452,DecisionTreeClassifier,seismic,3,2067,517,0.011589,42,1.0,0.9129593810444874,1.0,0.0425531914893617,1.0,0.4985209601081813,,,,,
453,RandomForestClassifier,seismic,3,2067,517,0.017621,42,0.9641993226898888,0.9458413926499032,0.6666666666666667,0.0,0.7529040953270628,0.4959432048681541,5.0,10.0,,,
454,RandomForestClassifier,seismic,3,2067,517,0.299201,42,0.9995162070633768,0.95357833655706,0.9965635738831616,0.0,0.9965753424657534,0.5,,,,,
455,GradientBoostingClassifier,seismic,3,2067,517,0.280462,42,0.96129656507015,0.9497098646034816,0.6226415094339622,0.0,0.726027397260274,0.497971602434077,,,,,
456,LGBMClassifier,seismic,3,2067,517,0.8274600000000001,42,1.0,0.9516441005802708,1.0,0.0,1.0,0.4989858012170386,,,,,
457,CatBoostClassifier,seismic,3,2067,517,61.373868,42,0.9680696661828736,0.95357833655706,0.7079646017699115,0.0,0.773972602739726,0.5,,,,,
458,DecisionLatticeClassifier,seismic,3,2067,517,4.983630000000001,42,0.9743589743589745,0.95357833655706,0.7782426778242677,0.0,0.8184931506849316,0.5,,,RandomForest,"{'rf_params': {'n_estimators': 5, 'max_depth': 10}, 'random_state': 42}",
459,DecisionLatticeClassifier,seismic,3,2067,517,5.491181,42,0.9293662312530238,0.95357833655706,0.0,0.0,0.5,0.5,,,RandomForest,"{'rf_params': {'n_estimators': 5, 'max_depth': 10}, 'random_state': 42}",approximate
460,DecisionLatticeClassifier,seismic,3,2067,517,611.9110909999998,42,0.9743589743589745,0.9458413926499032,0.7782426778242677,0.0,0.8184931506849316,0.4959432048681541,,,RandomForest,"{'rf_params': {'n_estimators': 5, 'max_depth': 10}, 'random_state': 42}",exact
461,DecisionLatticeClassifier,seismic,3,2067,517,13.504781,42,0.9869375907111756,0.95357833655706,0.8981132075471698,0.0,0.9075342465753424,0.5,,,RandomForest,"{'rf_params': {'n_estimators': 10, 'max_depth': 10}, 'random_state': 42}",
462,DecisionLatticeClassifier,seismic,3,2067,517,14.631613,42,0.9293662312530238,0.95357833655706,0.0,0.0,0.5,0.5,,,RandomForest,"{'rf_params': {'n_estimators': 10, 'max_depth': 10}, 'random_state': 42}",approximate
463,DecisionLatticeClassifier,seismic,3,2067,517,350.567801,42,0.9293662312530238,0.95357833655706,0.0,0.0,0.5,0.5,,,Sofia,"{'L_max': 10, 'random_state': 42}",
464,DecisionLatticeClassifier,seismic,3,2067,517,350.571619,42,0.9293662312530238,0.95357833655706,0.0,0.0,0.5,0.5,,,Sofia,"{'L_max': 10, 'random_state': 42}",approximate
465,DecisionLatticeClassifier,seismic,3,2067,517,350.683096,42,0.9293662312530238,0.95357833655706,0.0,0.0,0.5,0.5,,,Sofia,"{'L_max': 10, 'random_state': 42}",exact
466,DecisionTreeClassifier,seismic,4,2068,516,0.011204,42,1.0,0.9166666666666666,1.0,0.0851063829787234,1.0,0.5284471218206158,,,,,
467,RandomForestClassifier,seismic,4,2068,516,0.016981,42,0.9676015473887816,0.9651162790697676,0.7242798353909464,0.0,0.7886908032084387,0.5,5.0,10.0,,,
468,RandomForestClassifier,seismic,4,2068,516,0.296819,42,1.0,0.9651162790697676,1.0,0.0,1.0,0.5,,,,,
469,GradientBoostingClassifier,seismic,4,2068,516,0.274115,42,0.9545454545454546,0.9651162790697676,0.5523809523809524,0.0,0.6907894736842105,0.5,,,,,
470,LGBMClassifier,seismic,4,2068,516,1.38324,42,1.0,0.9631782945736436,1.0,0.0,1.0,0.498995983935743,,,,,
471,CatBoostClassifier,seismic,4,2068,516,71.222277,42,0.9627659574468084,0.9651162790697676,0.6607929515418501,0.0,0.7467105263157895,0.5,,,,,
472,DecisionLatticeClassifier,seismic,4,2068,516,5.1516459999999995,42,0.9709864603481624,0.9651162790697676,0.7580645161290323,0.0,0.8086886056477309,0.5,,,RandomForest,"{'rf_params': {'n_estimators': 5, 'max_depth': 10}, 'random_state': 42}",
473,DecisionLatticeClassifier,seismic,4,2068,516,5.6681740000000005,42,0.9264990328820116,0.9651162790697676,0.0,0.0,0.5,0.5,,,RandomForest,"{'rf_params': {'n_estimators': 5, 'max_depth': 10}, 'random_state': 42}",approximate
474,DecisionLatticeClassifier,seismic,4,2068,516,599.6727910000002,42,0.9709864603481624,0.9534883720930232,0.7580645161290323,0.0,0.8086886056477309,0.4939759036144578,,,RandomForest,"{'rf_params': {'n_estimators': 5, 'max_depth': 10}, 'random_state': 42}",exact
475,DecisionLatticeClassifier,seismic,4,2068,516,13.708108,42,0.9821083172147002,0.9651162790697676,0.8614232209737828,0.0,0.8782894736842105,0.5,,,RandomForest,"{'rf_params': {'n_estimators': 10, 'max_depth': 10}, 'random_state': 42}",
476,DecisionLatticeClassifier,seismic,4,2068,516,14.871854,42,0.9264990328820116,0.9651162790697676,0.0,0.0,0.5,0.5,,,RandomForest,"{'rf_params': {'n_estimators': 10, 'max_depth': 10}, 'random_state': 42}",approximate
477,DecisionLatticeClassifier,seismic,4,2068,516,358.113544,42,0.9264990328820116,0.9651162790697676,0.0,0.0,0.5,0.5,,,Sofia,"{'L_max': 10, 'random_state': 42}",
478,DecisionLatticeClassifier,seismic,4,2068,516,358.12057200000004,42,0.9264990328820116,0.9651162790697676,0.0,0.0,0.5,0.5,,,Sofia,"{'L_max': 10, 'random_state': 42}",approximate
479,DecisionLatticeClassifier,seismic,4,2068,516,370.111554,42,0.9264990328820116,0.9651162790697676,0.0,0.0,0.5,0.5,,,Sofia,"{'L_max': 10, 'random_state': 42}",exact
